Thu, 22 Jul 2010 20:29:42 +0000
117, 0.993386142374, 0
118, 0.895637246818, 0
119, 0.453238771532, 0
120, 0.055918712146, 0
121, 0.0750408780059, 0
122, 0.489149089689, 0
123, 0.905150907109, 0
124, 0.99383902649, 0
125, 0.997603753849, 0
126, 0.979909394039, 0
127, 0.93003940878, 0
128, 0.854702143128, 0
129, 0.593876917431, 0
130, 0.247408859153, 0
131, 0.458800001114, 0
132, 0.809372973757, 0
133, 0.646731999123, 0
134, 0.222655375966, 0
135, 0.354310922975, 0
136, 0.802668048261, 0
137, 0.977814033955, 0
138, 0.99908237582, 0
139, 0.999986036737, 0
140, 0.99999963343, 0
141, 0.999968328602, 0
142, 0.998720569923, 0
143, 0.980985995256, 0
144, 0.896047208065, 0
145, 0.790923974263, 0
146, 0.845304445906, 0
147, 0.957892743417, 0
148, 0.995783602176, 0
149, 0.999844668689, 0
150, 0.999995343867, 0
151, 0.999754590865, 0
152, 0.991316488723, 0
153, 0.88696209406, 0
154, 0.458674664933, 0
155, 0.0463299993083, 0
156, 0.381921826408, 0
157, 0.852635046411, 0
158, 0.987074405298, 0
0, 1.0, 1
1, 1.0, 1
2, 1.0, 1
3, 1.0, 1
4, 1.0, 1
5, 1.0, 1
6, 1.0, 1
7, 1.0, 1
8, 1.0, 1
9, 1.0, 1
10, 1.0, 1
11, 1.0, 1
12, 1.0, 1
13, 1.0, 1
14, 1.0, 1
15, 1.0, 1
16, 1.0, 1
17, 1.0, 1
18, 1.0, 1
19, 1.0, 1
20, 1.0, 1
21, 1.0, 1
22, 1.0, 1
23, 1.0, 1
24, 1.0, 1
25, 1.0, 1
26, 1.0, 1
27, 1.0, 1
28, 1.0, 1
29, 1.0, 1
30, 1.0, 1
31, 1.0, 1
32, 1.0, 1
33, 1.0, 1
34, 1.0, 1
35, 1.0, 1
36, 1.0, 1
37, 1.0, 1
38, 1.0, 1
39, 1.0, 1
40, 1.0, 1
41, 1.0, 1
42, 1.0, 1
43, 1.0, 1
44, 1.0, 1
45, 1.0, 1
46, 1.0, 1
47, 1.0, 1
48, 1.0, 1
49, 1.0, 1
50, 1.0, 1
51, 1.0, 1
52, 1.0, 1
53, 1.0, 1
54, 1.0, 1
55, 1.0, 1
56, 1.0, 1
57, 1.0, 1
58, 1.0, 1
59, 1.0, 1
60, 1.0, 1
61, 1.0, 1
62, 1.0, 1
63, 1.0, 1
64, 1.0, 1
65, 1.0, 1
66, 1.0, 1
67, 1.0, 1
68, 1.0, 1
69, 1.0, 1
70, 1.0, 1
71, 1.0, 1
72, 1.0, 1
73, 1.0, 1
74, 1.0, 1
75, 1.0, 1
76, 1.0, 1
77, 1.0, 1
78, 1.0, 1
79, 1.0, 1
80, 1.0, 1
81, 1.0, 1
82, 1.0, 1
83, 0.999999999991, 1
84, 0.999999993327, 1
85, 0.999998228268, 1
86, 0.999826942186, 1
87, 0.993781437178, 1
88, 0.917795733825, 1
89, 0.600235517937, 1
90, 0.284813064293, 1
91, 0.529304054186, 1
92, 0.886036216027, 1
93, 0.989849234801, 1
94, 0.999667389296, 1
95, 0.999995990602, 1
96, 0.99999998222, 1
97, 0.999999999971, 1
98, 1.0, 1
99, 1.0, 1
100, 1.0, 1
101, 1.0, 1
102, 1.0, 1
103, 1.0, 1
104, 1.0, 1
105, 1.0, 1
106, 1.0, 1
107, 1.0, 1
108, 1.0, 1
109, 1.0, 1
110, 1.0, 1
111, 1.0, 1
112, 1.0, 1
113, 1.0, 1
114, 1.0, 1
115, 1.0, 1
116, 0.999999999994, 1
117, 0.999999995419, 1
118, 0.999998750257, 1
119, 0.999874583917, 1
120, 0.995369889764, 1
121, 0.93711675472, 1
122, 0.685815988537, 1
123, 0.422517627232, 1
124, 0.609519903333, 1
125, 0.902867494764, 1
126, 0.991111350193, 1
127, 0.999700764905, 1
128, 0.999996290208, 1
129, 0.999998896525, 1
130, 0.999888146839, 1
131, 0.995764197595, 1
132, 0.940989573961, 1
133, 0.697568289524, 1
134, 0.429794477193, 1
135, 0.604504969176, 1
136, 0.899084898564, 1
137, 0.990527234006, 1
138, 0.999672883105, 1
139, 0.999995844391, 1
140, 0.999999980579, 1
141, 0.999999999967, 1
142, 1.0, 1
143, 1.0, 1
144, 1.0, 1
145, 1.0, 1
146, 1.0, 1
147, 1.0, 1
148, 1.0, 1
149, 1.0, 1
150, 1.0, 1
151, 1.0, 1
152, 1.0, 1
153, 1.0, 1
154, 1.0, 1
155, 1.0, 1
156, 1.0, 1
157, 1.0, 1
158, 1.0, 1
159, 1.0, 1
160, 1.0, 1
161, 1.0, 1
162, 1.0, 1
163, 1.0, 1
164, 1.0, 1
165, 1.0, 1
166, 1.0, 1
167, 1.0, 1
168, 1.0, 1
169, 1.0, 1
170, 1.0, 1
171, 1.0, 1
172, 1.0, 1
173, 1.0, 1
174, 1.0, 1
175, 1.0, 1
176, 1.0, 1
177, 1.0, 1
178, 1.0, 1
179, 1.0, 1
180, 0.999999999786, 1
181, 0.999999906175, 1
182, 0.999984853708, 1
183, 0.999100502661, 1
184, 0.980348352271, 1
185, 0.842055838604, 1
186, 0.533003419835, 1
187, 0.492040201503, 1
188, 0.796740664071, 1
189, 0.970078925839, 1
190, 0.998379647973, 1
191, 0.999967718992, 1
192, 0.999999763413, 1
193, 0.999999999362, 1
194, 0.999999999999, 1
195, 1.0, 1
196, 1.0, 1
197, 1.0, 1
198, 1.0, 1
199, 1.0, 1
200, 1.0, 1
201, 1.0, 1
202, 1.0, 1
203, 1.0, 1
204, 1.0, 1
205, 1.0, 1
206, 1.0, 1
207, 1.0, 1
208, 1.0, 1
209, 1.0, 1
210, 1.0, 1
211, 1.0, 1
212, 1.0, 1
213, 1.0, 1
214, 1.0, 1
215, 1.0, 1
216, 1.0, 1
217, 1.0, 1
218, 1.0, 1
219, 1.0, 1
220, 1.0, 1
221, 1.0, 1
222, 1.0, 1
223, 1.0, 1
224, 1.0, 1
225, 1.0, 1
226, 1.0, 1
227, 1.0, 1
228, 1.0, 1
229, 1.0, 1
230, 1.0, 1
231, 1.0, 1
232, 1.0, 1
233, 1.0, 1
234, 1.0, 1
235, 1.0, 1
236, 1.0, 1
237, 1.0, 1
238, 1.0, 1
239, 1.0, 1
240, 1.0, 1
241, 1.0, 1
242, 1.0, 1
243, 1.0, 1
244, 1.0, 1
245, 1.0, 1
246, 1.0, 1
247, 1.0, 1
248, 0.999999999908, 1
249, 0.999999950217, 1
250, 0.999990126577, 1
251, 0.999279622579, 1
252, 0.98066438637, 1
253, 0.809075639574, 1
254, 0.306462022406, 1
0, 1.0, 2
1, 1.0, 2
2, 1.0, 2
3, 1.0, 2
4, 1.0, 2
5, 1.0, 2
6, 1.0, 2
7, 1.0, 2
8, 1.0, 2
9, 1.0, 2
10, 1.0, 2
11, 1.0, 2
12, 1.0, 2
13, 1.0, 2
14, 1.0, 2
15, 1.0, 2
16, 1.0, 2
17, 1.0, 2
18, 1.0, 2
19, 1.0, 2
20, 1.0, 2
21, 1.0, 2
22, 0.999999999975, 2
23, 0.999999987088, 2
24, 0.999997588666, 2
25, 0.999834336134, 2
26, 0.995812993241, 2
27, 0.961069942019, 2
28, 0.866840560874, 2
29, 0.832442303219, 2
30, 0.922435620091, 2
31, 0.986791126353, 2
32, 0.999172487115, 2
33, 0.999980928306, 2
34, 0.9999998383, 2
35, 0.999999999496, 2
36, 0.999999999999, 2
37, 1.0, 2
38, 1.0, 2
39, 1.0, 2
40, 1.0, 2
41, 1.0, 2
42, 0.999999999992, 2
43, 0.999999995431, 2
44, 0.999999019229, 2
45, 0.999922558496, 2
46, 0.997750502505, 2
47, 0.975961754399, 2
48, 0.905501363874, 2
49, 0.863336093424, 2
50, 0.927291089075, 2
51, 0.985769276966, 2
52, 0.998975358808, 2
53, 0.999972859229, 2
54, 0.999999735529, 2
55, 0.999999999052, 2
56, 0.999999999999, 2
57, 1.0, 2
58, 1.0, 2
59, 1.0, 2
60, 1.0, 2
61, 1.0, 2
62, 1.0, 2
63, 1.0, 2
64, 1.0, 2
65, 1.0, 2
66, 1.0, 2
67, 1.0, 2
68, 1.0, 2
69, 1.0, 2
70, 1.0, 2
71, 1.0, 2
72, 1.0, 2
73, 1.0, 2
74, 1.0, 2
75, 1.0, 2
76, 1.0, 2
77, 1.0, 2
78, 1.0, 2
79, 1.0, 2
80, 1.0, 2
81, 1.0, 2
82, 1.0, 2
83, 1.0, 2
84, 1.0, 2
85, 1.0, 2
86, 1.0, 2
87, 1.0, 2
88, 1.0, 2
89, 1.0, 2
90, 1.0, 2
91, 1.0, 2
92, 1.0, 2
93, 1.0, 2
94, 1.0, 2
95, 1.0, 2
96, 1.0, 2
97, 1.0, 2
98, 1.0, 2
99, 1.0, 2
100, 1.0, 2
101, 1.0, 2
102, 1.0, 2
103, 1.0, 2
104, 1.0, 2
105, 1.0, 2
106, 1.0, 2
107, 1.0, 2
108, 1.0, 2
109, 1.0, 2
110, 1.0, 2
111, 1.0, 2
112, 1.0, 2
113, 1.0, 2
114, 1.0, 2
115, 1.0, 2
116, 1.0, 2
117, 1.0, 2
118, 1.0, 2
119, 1.0, 2
120, 1.0, 2
121, 1.0, 2
122, 1.0, 2
123, 1.0, 2
124, 1.0, 2
125, 1.0, 2
126, 1.0, 2
127, 1.0, 2
128, 1.0, 2
129, 1.0, 2
130, 1.0, 2
131, 1.0, 2
132, 1.0, 2
133, 1.0, 2
134, 1.0, 2
135, 1.0, 2
136, 1.0, 2
137, 1.0, 2
138, 1.0, 2
139, 1.0, 2
140, 1.0, 2
141, 1.0, 2
142, 1.0, 2
143, 1.0, 2
144, 1.0, 2
145, 1.0, 2
146, 1.0, 2
147, 1.0, 2
148, 1.0, 2
149, 1.0, 2
150, 1.0, 2
151, 1.0, 2
152, 1.0, 2
153, 1.0, 2
154, 1.0, 2
155, 1.0, 2
156, 1.0, 2
157, 1.0, 2
158, 1.0, 2
159, 1.0, 2
160, 1.0, 2
161, 1.0, 2
162, 1.0, 2
163, 1.0, 2
164, 1.0, 2
165, 1.0, 2
166, 1.0, 2
167, 1.0, 2
168, 1.0, 2
169, 1.0, 2
170, 1.0, 2
171, 1.0, 2
172, 1.0, 2
173, 1.0, 2
174, 1.0, 2
175, 1.0, 2
176, 1.0, 2
177, 1.0, 2
178, 1.0, 2
179, 1.0, 2
180, 1.0, 2
181, 1.0, 2
182, 1.0, 2
183, 1.0, 2
184, 1.0, 2
185, 1.0, 2
186, 1.0, 2
187, 1.0, 2
188, 1.0, 2
189, 1.0, 2
190, 1.0, 2
191, 1.0, 2
192, 1.0, 2
193, 1.0, 2
194, 1.0, 2
195, 1.0, 2
196, 1.0, 2
197, 1.0, 2
198, 1.0, 2
199, 1.0, 2
200, 1.0, 2
201, 1.0, 2
202, 1.0, 2
203, 1.0, 2
204, 1.0, 2
205, 1.0, 2
206, 1.0, 2
207, 1.0, 2
208, 1.0, 2
209, 1.0, 2
210, 1.0, 2
211, 0.999999999994, 2
212, 0.999999996463, 2
213, 0.999999260306, 2
214, 0.999943098981, 2
215, 0.998389748979, 2
216, 0.983236193363, 2
217, 0.935796719277, 2
218, 0.909541924842, 2
219, 0.953112607329, 2
220, 0.990922649761, 2
221, 0.994642360029, 2
222, 0.94045082331, 2
223, 0.724542957722, 2
224, 0.531134607829, 2
225, 0.706405328787, 2
226, 0.932367774559, 2
227, 0.994268547394, 2
228, 0.999821317816, 2
229, 0.999997950711, 2
230, 0.999999991354, 2
231, 0.999999999987, 2
232, 1.0, 2
233, 1.0, 2
234, 1.0, 2
235, 1.0, 2
236, 1.0, 2
237, 1.0, 2
238, 1.0, 2
239, 1.0, 2
240, 1.0, 2
241, 1.0, 2
242, 1.0, 2
243, 1.0, 2
244, 1.0, 2
245, 1.0, 2
246, 1.0, 2
247, 1.0, 2
248, 1.0, 2
249, 1.0, 2
250, 1.0, 2
251, 1.0, 2
252, 1.0, 2
253, 1.0, 2
254, 1.0, 2
0, 1.0, 3
1, 1.0, 3
2, 1.0, 3
3, 1.0, 3
4, 1.0, 3
5, 1.0, 3
6, 1.0, 3
7, 0.999999999704, 3
8, 0.999999877781, 3
9, 0.999981464559, 3
10, 0.998965871945, 3
11, 0.978774826675, 3
12, 0.839736844832, 3
13, 0.554834345736, 3
14, 0.545100845751, 3
15, 0.828992905991, 3
16, 0.97635068083, 3
17, 0.998796825341, 3
18, 0.999977481253, 3
19, 0.999999844952, 3
20, 0.999999999607, 3
21, 1.0, 3
22, 1.0, 3
23, 1.0, 3
24, 1.0, 3
25, 1.0, 3
26, 1.0, 3
27, 1.0, 3
28, 1.0, 3
29, 1.0, 3
30, 1.0, 3
31, 1.0, 3
32, 1.0, 3
33, 1.0, 3
34, 1.0, 3
35, 1.0, 3
36, 1.0, 3
37, 1.0, 3
38, 1.0, 3
39, 1.0, 3
40, 1.0, 3
41, 1.0, 3
42, 1.0, 3
43, 1.0, 3
44, 1.0, 3
45, 1.0, 3
46, 1.0, 3
47, 1.0, 3
48, 1.0, 3
49, 1.0, 3
50, 1.0, 3
51, 1.0, 3
52, 1.0, 3
53, 1.0, 3
54, 0.999999999996, 3
55, 0.999999997009, 3
56, 0.999999217437, 3
57, 0.999924664575, 3
58, 0.997332007617, 3
59, 0.965240345949, 3
60, 0.833401217345, 3
61, 0.706252810553, 3
62, 0.809462205267, 3
63, 0.954533233736, 3
64, 0.996008717044, 3
65, 0.999871104877, 3
66, 0.99999846868, 3
67, 0.999999993307, 3
68, 0.999999999989, 3
69, 1.0, 3
70, 1.0, 3
71, 1.0, 3
72, 0.999999999958, 3
73, 0.999999976389, 3
74, 0.9999950673, 3
75, 0.999620895033, 3
76, 0.989281358774, 3
77, 0.888512670452, 3
78, 0.573403969995, 3
79, 0.399499153233, 3
80, 0.689031816409, 3
81, 0.940758805369, 3
82, 0.99584819281, 3
83, 0.999892957544, 3
84, 0.999998984733, 3
85, 0.999999996457, 3
86, 0.999999999995, 3
87, 1.0, 3
88, 1.0, 3
89, 1.0, 3
90, 1.0, 3
91, 1.0, 3
92, 1.0, 3
93, 1.0, 3
94, 1.0, 3
95, 1.0, 3
96, 1.0, 3
97, 1.0, 3
98, 1.0, 3
99, 1.0, 3
100, 1.0, 3
101, 1.0, 3
102, 1.0, 3
103, 1.0, 3
104, 1.0, 3
105, 1.0, 3
106, 1.0, 3
107, 1.0, 3
108, 1.0, 3
109, 1.0, 3
110, 1.0, 3
111, 1.0, 3
112, 1.0, 3
113, 1.0, 3
114, 1.0, 3
115, 1.0, 3
116, 1.0, 3
117, 1.0, 3
118, 1.0, 3
119, 1.0, 3
120, 1.0, 3
121, 1.0, 3
122, 1.0, 3
123, 1.0, 3
124, 1.0, 3
125, 1.0, 3
126, 1.0, 3
127, 1.0, 3
128, 1.0, 3
129, 1.0, 3
130, 1.0, 3
131, 1.0, 3
132, 1.0, 3
133, 1.0, 3
134, 1.0, 3
135, 1.0, 3
136, 1.0, 3
137, 1.0, 3
138, 1.0, 3
139, 1.0, 3
140, 1.0, 3
141, 1.0, 3
142, 1.0, 3
143, 1.0, 3
144, 1.0, 3
145, 1.0, 3
146, 1.0, 3
147, 1.0, 3
148, 1.0, 3
149, 1.0, 3
150, 1.0, 3
151, 1.0, 3
152, 1.0, 3
153, 1.0, 3
154, 1.0, 3
155, 1.0, 3
156, 1.0, 3
157, 1.0, 3
158, 1.0, 3
159, 1.0, 3
160, 0.999999999999, 3
161, 0.999999999365, 3
162, 0.999999809748, 3
163, 0.999979039446, 3
164, 0.999150464859, 3
165, 0.987333242186, 3
166, 0.930520752863, 3
167, 0.85979927519, 3
168, 0.895923918644, 3
169, 0.971577837176, 3
170, 0.997144587658, 3
171, 0.999894467541, 3
172, 0.999998565142, 3
173, 0.999999992823, 3
174, 0.999999999987, 3
175, 1.0, 3
176, 1.0, 3
177, 1.0, 3
178, 1.0, 3
179, 1.0, 3
180, 1.0, 3
181, 1.0, 3
182, 1.0, 3
183, 1.0, 3
184, 1.0, 3
185, 1.0, 3
186, 1.0, 3
187, 1.0, 3
188, 1.0, 3
189, 1.0, 3
190, 1.0, 3
191, 1.0, 3
192, 1.0, 3
193, 1.0, 3
194, 1.0, 3
195, 1.0, 3
196, 1.0, 3
197, 1.0, 3
198, 1.0, 3
199, 1.0, 3
200, 1.0, 3
201, 1.0, 3
202, 1.0, 3
203, 1.0, 3
204, 1.0, 3
205, 1.0, 3
206, 1.0, 3
207, 1.0, 3
208, 1.0, 3
209, 1.0, 3
210, 1.0, 3
211, 1.0, 3
212, 1.0, 3
213, 1.0, 3
214, 1.0, 3
215, 1.0, 3
216, 1.0, 3
217, 1.0, 3
218, 1.0, 3
219, 1.0, 3
220, 1.0, 3
221, 1.0, 3
222, 1.0, 3
223, 1.0, 3
224, 1.0, 3
225, 1.0, 3
226, 1.0, 3
227, 1.0, 3
228, 1.0, 3
229, 1.0, 3
230, 1.0, 3
231, 1.0, 3
232, 1.0, 3
233, 1.0, 3
234, 1.0, 3
235, 1.0, 3
236, 1.0, 3
237, 1.0, 3
238, 1.0, 3
239, 1.0, 3
240, 1.0, 3
241, 1.0, 3
242, 1.0, 3
243, 1.0, 3
244, 1.0, 3
245, 1.0, 3
246, 1.0, 3
247, 1.0, 3
248, 1.0, 3
249, 1.0, 3
250, 1.0, 3
251, 1.0, 3
252, 1.0, 3
253, 1.0, 3
254, 1.0, 3
0, 0.999994732674, 4
1, 0.999595728282, 4
2, 0.988585363659, 4
3, 0.881435051389, 4
4, 0.546939632365, 4
5, 0.363114521386, 4
6, 0.670639025727, 4
7, 0.937340280181, 4
8, 0.995614589252, 4
9, 0.999887088644, 4
10, 0.999998930525, 4
11, 0.999999995408, 4
12, 0.999999675979, 4
13, 0.99995534999, 4
14, 0.997736495501, 4
15, 0.957786954748, 4
16, 0.710387353214, 4
17, 0.269039548534, 4
18, 0.321303271639, 4
19, 0.768173462187, 4
20, 0.970868955201, 4
21, 0.998653350758, 4
22, 0.999977098789, 4
23, 0.999999856726, 4
24, 0.99999999967, 4
25, 1.0, 4
26, 1.0, 4
27, 1.0, 4
28, 1.0, 4
29, 1.0, 4
30, 1.0, 4
31, 1.0, 4
32, 1.0, 4
33, 1.0, 4
34, 1.0, 4
35, 1.0, 4
36, 1.0, 4
37, 1.0, 4
38, 1.0, 4
39, 1.0, 4
40, 1.0, 4
41, 1.0, 4
42, 1.0, 4
43, 1.0, 4
44, 1.0, 4
45, 1.0, 4
46, 1.0, 4
47, 1.0, 4
48, 1.0, 4
49, 1.0, 4
50, 1.0, 4
51, 1.0, 4
52, 1.0, 4
53, 1.0, 4
54, 1.0, 4
55, 1.0, 4
56, 1.0, 4
57, 1.0, 4
58, 1.0, 4
59, 1.0, 4
60, 1.0, 4
61, 1.0, 4
62, 1.0, 4
63, 1.0, 4
64, 1.0, 4
65, 1.0, 4
66, 0.99999999961, 4
67, 0.999999836496, 4
68, 0.999974807356, 4
69, 0.998572007875, 4
70, 0.970222832133, 4
71, 0.771573500714, 4
72, 0.355363195753, 4
73, 0.330748692841, 4
74, 0.744395275286, 4
75, 0.964086804929, 4
76, 0.998143714681, 4
77, 0.999964702745, 4
78, 0.999999753088, 4
79, 0.999999999365, 4
80, 0.999999999999, 4
81, 1.0, 4
82, 1.0, 4
83, 1.0, 4
84, 1.0, 4
85, 1.0, 4
86, 1.0, 4
87, 1.0, 4
88, 1.0, 4
89, 1.0, 4
90, 1.0, 4
91, 1.0, 4
92, 1.0, 4
93, 0.999999999997, 4
94, 0.999999997616, 4
95, 0.999999235072, 4
96, 0.999909724521, 4
97, 0.996079873861, 4
98, 0.937304473991, 4
99, 0.629372271854, 4
100, 0.190716160655, 4
101, 0.221195535514, 4
102, 0.131839087015, 4
103, 0.344617603193, 4
104, 0.81485672246, 4
105, 0.980674892781, 4
106, 0.999256157335, 4
107, 0.999989462636, 4
108, 0.999999945082, 4
109, 0.999999999895, 4
110, 1.0, 4
111, 1.0, 4
112, 1.0, 4
113, 1.0, 4
114, 1.0, 4
115, 1.0, 4
116, 1.0, 4
117, 1.0, 4
118, 1.0, 4
119, 1.0, 4
120, 1.0, 4
121, 1.0, 4
122, 1.0, 4
123, 1.0, 4
124, 0.999999999993, 4
125, 0.9999999952, 4
126, 0.999998833054, 4
127, 0.999895627629, 4
128, 0.996565797346, 4
129, 0.95843078631, 4
130, 0.814892839963, 4
131, 0.696764429482, 4
132, 0.817256226489, 4
133, 0.959485493707, 4
134, 0.996695665296, 4
135, 0.999900856778, 4
136, 0.999998905672, 4
137, 0.999999995556, 4
138, 0.999999999993, 4
139, 0.999999999997, 4
140, 0.999999997735, 4
141, 0.999999315867, 4
142, 0.999923972838, 4
143, 0.996891844399, 4
144, 0.953254237809, 4
145, 0.741365023414, 4
146, 0.473573448602, 4
147, 0.605820682691, 4
148, 0.891418609638, 4
149, 0.98899671196, 4
150, 0.999589800541, 4
151, 0.999994374344, 4
152, 0.999999971617, 4
153, 0.999999999947, 4
154, 1.0, 4
155, 1.0, 4
156, 1.0, 4
157, 1.0, 4
158, 1.0, 4
159, 1.0, 4
160, 1.0, 4
161, 1.0, 4
162, 1.0, 4
163, 1.0, 4
164, 1.0, 4
165, 1.0, 4
166, 1.0, 4
167, 1.0, 4
168, 1.0, 4
169, 1.0, 4
170, 1.0, 4
171, 1.0, 4
172, 1.0, 4
173, 1.0, 4
174, 1.0, 4
175, 1.0, 4
176, 1.0, 4
177, 1.0, 4
178, 1.0, 4
179, 1.0, 4
180, 1.0, 4
181, 1.0, 4
182, 1.0, 4
183, 1.0, 4
184, 1.0, 4
185, 1.0, 4
186, 1.0, 4
187, 1.0, 4
188, 1.0, 4
189, 1.0, 4
190, 1.0, 4
191, 1.0, 4
192, 1.0, 4
193, 1.0, 4
194, 1.0, 4
195, 1.0, 4
196, 1.0, 4
197, 1.0, 4
198, 1.0, 4
199, 1.0, 4
200, 1.0, 4
201, 1.0, 4
202, 1.0, 4
203, 1.0, 4
204, 1.0, 4
205, 1.0, 4
206, 0.99999999999, 4
207, 0.999999993156, 4
208, 0.999998236107, 4
209, 0.999832762765, 4
210, 0.994166903939, 4
211, 0.925153620424, 4
212, 0.646696463196, 4
213, 0.386477223162, 4
214, 0.608060608638, 4
215, 0.907888754351, 4
216, 0.992036354576, 4
217, 0.999746710788, 4
218, 0.999997036349, 4
219, 0.999999987243, 4
220, 0.99999999998, 4
221, 1.0, 4
222, 1.0, 4
223, 1.0, 4
224, 1.0, 4
225, 1.0, 4
226, 1.0, 4
227, 1.0, 4
228, 1.0, 4
229, 1.0, 4
230, 1.0, 4
231, 1.0, 4
232, 1.0, 4
233, 1.0, 4
234, 1.0, 4
235, 1.0, 4
236, 1.0, 4
237, 1.0, 4
238, 1.0, 4
239, 1.0, 4
240, 1.0, 4
241, 1.0, 4
242, 1.0, 4
243, 1.0, 4
244, 1.0, 4
245, 1.0, 4
246, 1.0, 4
247, 1.0, 4
248, 1.0, 4
249, 1.0, 4
250, 1.0, 4
251, 1.0, 4
252, 1.0, 4
253, 1.0, 4
254, 1.0, 4
0, 0.999991094276, 5
1, 0.999609756124, 5
2, 0.993709162328, 5
3, 0.96269333908, 5
4, 0.918610234167, 5
5, 0.934678110873, 5
6, 0.98071351022, 5
7, 0.997905148873, 5
8, 0.999916293601, 5
9, 0.999998769324, 5
10, 0.999999895825, 5
11, 0.999983310747, 5
12, 0.998949298188, 5
13, 0.9756651918, 5
14, 0.792660573882, 5
15, 0.350107724913, 5
16, 0.250612619326, 5
17, 0.682109979513, 5
18, 0.950391861452, 5
19, 0.997152036059, 5
20, 0.999939851949, 5
21, 0.99999953268, 5
22, 0.999999998664, 5
23, 0.999999999999, 5
24, 1.0, 5
25, 1.0, 5
26, 1.0, 5
27, 1.0, 5
28, 1.0, 5
29, 1.0, 5
30, 1.0, 5
31, 1.0, 5
32, 1.0, 5
33, 1.0, 5
34, 1.0, 5
35, 1.0, 5
36, 1.0, 5
37, 1.0, 5
38, 1.0, 5
39, 0.999999999935, 5
40, 0.999999973702, 5
41, 0.999996085377, 5
42, 0.999785627248, 5
43, 0.995681283266, 5
44, 0.967992970292, 5
45, 0.912734708333, 5
46, 0.912472759954, 5
47, 0.967703873157, 5
48, 0.995616074471, 5
49, 0.99978108203, 5
50, 0.999995978342, 5
51, 0.999999972821, 5
52, 0.999999999932, 5
53, 1.0, 5
54, 1.0, 5
55, 1.0, 5
56, 1.0, 5
57, 1.0, 5
58, 1.0, 5
59, 1.0, 5
60, 1.0, 5
61, 0.999999999996, 5
62, 0.999999996829, 5
63, 0.999999107796, 5
64, 0.999907647207, 5
65, 0.99648325123, 5
66, 0.950735035483, 5
67, 0.746112965695, 5
68, 0.518663950872, 5
69, 0.664291936135, 5
70, 0.913864798135, 5
