Thu, 22 Jul 2010 15:40:31 +0000
124, 0.946560183536, 1
125, 0.66873490933, 1
126, 0.244572540753, 1
127, 0.366198327516, 1
128, 0.799843933725, 1
129, 0.902031191073, 1
130, 0.610482500528, 1
131, 0.281726092308, 1
132, 0.512037702454, 1
133, 0.87804760957, 1
134, 0.988787565443, 1
135, 0.999620759209, 1
136, 0.999995281155, 1
137, 0.9999999784, 1
138, 0.999999999964, 1
139, 1.0, 1
140, 1.0, 1
141, 1.0, 1
142, 1.0, 1
143, 1.0, 1
144, 1.0, 1
145, 1.0, 1
146, 1.0, 1
147, 1.0, 1
148, 1.0, 1
149, 1.0, 1
150, 1.0, 1
151, 0.999999999943, 1
152, 0.999999968796, 1
153, 0.99999376993, 1
154, 0.999542405589, 1
155, 0.987635572888, 1
156, 0.877094079289, 1
157, 0.550554404863, 1
158, 0.395373788792, 1
159, 0.700771930657, 1
160, 0.945521742434, 1
161, 0.996351203817, 1
162, 0.999910095482, 1
163, 0.999999185073, 1
164, 0.999999997283, 1
165, 0.999999999997, 1
166, 1.0, 1
167, 1.0, 1
168, 1.0, 1
169, 1.0, 1
170, 1.0, 1
171, 1.0, 1
172, 1.0, 1
173, 1.0, 1
174, 1.0, 1
175, 1.0, 1
176, 1.0, 1
177, 0.99999999998, 1
178, 0.999999986893, 1
179, 0.999996913357, 1
180, 0.999732583213, 1
181, 0.991476923411, 1
182, 0.900066837102, 1
183, 0.568949260901, 1
184, 0.316005291771, 1
185, 0.600696956704, 1
186, 0.913339603636, 1
187, 0.981365323914, 1
188, 0.945847951164, 1
189, 0.883842802658, 1
190, 0.722832924993, 1
191, 0.393270694025, 1
192, 0.441470036423, 1
193, 0.809733499987, 1
194, 0.976144206874, 1
195, 0.998899552979, 1
196, 0.999981325281, 1
197, 0.999999883414, 1
198, 0.999999999732, 1
199, 1.0, 1
200, 1.0, 1
201, 1.0, 1
202, 1.0, 1
203, 1.0, 1
204, 1.0, 1
205, 1.0, 1
206, 1.0, 1
207, 1.0, 1
208, 1.0, 1
209, 1.0, 1
210, 1.0, 1
211, 1.0, 1
212, 1.0, 1
213, 0.999999999897, 1
214, 0.999999946722, 1
215, 0.999989853737, 1
216, 0.999289151332, 1
217, 0.981677344151, 1
218, 0.826151201197, 1
219, 0.391879980456, 1
220, 0.207236230037, 1
221, 0.437571280824, 1
222, 0.45803612709, 1
223, 0.686291724185, 1
224, 0.930293645254, 1
225, 0.994264406187, 1
226, 0.999826209118, 1
227, 0.999998062548, 1
228, 0.999999992054, 1
229, 0.999999999984, 1
230, 0.999999996672, 1
231, 0.999998994259, 1
232, 0.999888197289, 1
233, 0.995427812246, 1
234, 0.931213803523, 1
235, 0.619298968343, 1
236, 0.224873955372, 1
237, 0.419414582255, 1
238, 0.840020094533, 1
239, 0.983783009359, 1
240, 0.999395243403, 1
241, 0.99999170347, 1
242, 0.999999958129, 1
243, 0.999999999922, 1
244, 1.0, 1
245, 1.0, 1
246, 1.0, 1
247, 1.0, 1
248, 1.0, 1
249, 1.0, 1
250, 1.0, 1
251, 1.0, 1
252, 1.0, 1
253, 1.0, 1
254, 1.0, 1
255, 1.0, 1
