Mon, 26 Jul 2010 16:56:30 +0000
153, 1.0, 1
154, 1.0, 1
155, 1.0, 1
156, 1.0, 1
157, 1.0, 1
158, 1.0, 1
159, 1.0, 1
160, 1.0, 1
161, 1.0, 1
162, 1.0, 1
163, 1.0, 1
164, 1.0, 1
165, 1.0, 1
166, 1.0, 1
167, 1.0, 1
168, 1.0, 1
169, 1.0, 1
170, 1.0, 1
171, 1.0, 1
172, 1.0, 1
173, 1.0, 1
174, 1.0, 1
175, 1.0, 1
176, 1.0, 1
177, 1.0, 1
178, 1.0, 1
179, 1.0, 1
180, 1.0, 1
181, 1.0, 1
182, 1.0, 1
183, 1.0, 1
184, 1.0, 1
185, 1.0, 1
186, 1.0, 1
187, 1.0, 1
188, 1.0, 1
189, 1.0, 1
190, 1.0, 1
191, 1.0, 1
192, 1.0, 1
193, 1.0, 1
194, 1.0, 1
195, 1.0, 1
196, 1.0, 1
197, 1.0, 1
198, 1.0, 1
199, 1.0, 1
200, 1.0, 1
201, 1.0, 1
202, 1.0, 1
203, 1.0, 1
204, 1.0, 1
205, 1.0, 1
206, 1.0, 1
207, 1.0, 1
208, 1.0, 1
209, 1.0, 1
210, 1.0, 1
211, 1.0, 1
212, 1.0, 1
213, 1.0, 1
214, 1.0, 1
215, 1.0, 1
216, 1.0, 1
217, 1.0, 1
218, 1.0, 1
219, 1.0, 1
220, 1.0, 1
221, 1.0, 1
222, 1.0, 1
223, 1.0, 1
224, 1.0, 1
225, 1.0, 1
226, 1.0, 1
227, 1.0, 1
228, 1.0, 1
229, 1.0, 1
230, 1.0, 1
231, 1.0, 1
232, 1.0, 1
233, 1.0, 1
234, 1.0, 1
235, 1.0, 1
236, 1.0, 1
237, 1.0, 1
238, 1.0, 1
239, 1.0, 1
240, 1.0, 1
241, 1.0, 1
242, 1.0, 1
243, 1.0, 1
244, 0.999999999995, 1
245, 0.999999996352, 1
246, 0.999998921863, 1
247, 0.999882783197, 1
248, 0.995311744811, 1
249, 0.931017626474, 1
250, 0.626603242895, 1
251, 0.256452926879, 1
252, 0.455306850729, 1
253, 0.853208510992, 1
254, 0.985446905256, 1
0, 1.0, 2
1, 1.0, 2
2, 1.0, 2
3, 1.0, 2
4, 1.0, 2
5, 1.0, 2
6, 1.0, 2
7, 1.0, 2
8, 1.0, 2
9, 1.0, 2
10, 1.0, 2
11, 1.0, 2
12, 1.0, 2
13, 1.0, 2
14, 1.0, 2
15, 1.0, 2
16, 1.0, 2
17, 1.0, 2
18, 1.0, 2
19, 1.0, 2
20, 1.0, 2
21, 1.0, 2
22, 1.0, 2
23, 1.0, 2
24, 1.0, 2
25, 1.0, 2
26, 1.0, 2
27, 1.0, 2
28, 1.0, 2
29, 1.0, 2
30, 1.0, 2
31, 1.0, 2
32, 1.0, 2
33, 1.0, 2
34, 1.0, 2
35, 1.0, 2
36, 1.0, 2
37, 1.0, 2
38, 1.0, 2
39, 1.0, 2
40, 1.0, 2
41, 1.0, 2
42, 1.0, 2
43, 1.0, 2
44, 1.0, 2
45, 1.0, 2
46, 1.0, 2
47, 1.0, 2
48, 1.0, 2
49, 1.0, 2
50, 1.0, 2
51, 1.0, 2
52, 1.0, 2
53, 1.0, 2
54, 1.0, 2
55, 1.0, 2
56, 1.0, 2
57, 1.0, 2
58, 1.0, 2
59, 1.0, 2
60, 1.0, 2
61, 1.0, 2
62, 1.0, 2
63, 1.0, 2
64, 1.0, 2
65, 1.0, 2
66, 1.0, 2
67, 1.0, 2
68, 1.0, 2
69, 1.0, 2
70, 1.0, 2
71, 1.0, 2
72, 1.0, 2
73, 1.0, 2
74, 1.0, 2
75, 1.0, 2
76, 1.0, 2
77, 1.0, 2
78, 1.0, 2
79, 1.0, 2
80, 0.999999999984, 2
81, 0.999999988883, 2
82, 0.999997163896, 2
83, 0.999733829404, 2
84, 0.99081025338, 2
85, 0.883278055242, 2
86, 0.454610200808, 2
87, 0.062509177975, 2
88, 0.407166745923, 2
89, 0.862087507721, 2
90, 0.98819733243, 2
91, 0.999628411503, 2
92, 0.999995696222, 2
93, 0.999999981662, 2
94, 0.999999999971, 2
95, 1.0, 2
96, 1.0, 2
97, 1.0, 2
98, 1.0, 2
99, 1.0, 2
100, 1.0, 2
101, 1.0, 2
102, 1.0, 2
103, 1.0, 2
104, 1.0, 2
105, 1.0, 2
106, 1.0, 2
107, 1.0, 2
108, 1.0, 2
109, 1.0, 2
110, 1.0, 2
111, 1.0, 2
112, 1.0, 2
113, 1.0, 2
114, 1.0, 2
115, 1.0, 2
116, 1.0, 2
117, 1.0, 2
118, 1.0, 2
119, 1.0, 2
120, 1.0, 2
121, 1.0, 2
122, 1.0, 2
123, 1.0, 2
124, 1.0, 2
125, 1.0, 2
126, 1.0, 2
127, 1.0, 2
128, 1.0, 2
129, 1.0, 2
130, 1.0, 2
131, 1.0, 2
132, 1.0, 2
133, 1.0, 2
134, 1.0, 2
135, 1.0, 2
136, 1.0, 2
137, 1.0, 2
138, 1.0, 2
139, 1.0, 2
140, 1.0, 2
141, 1.0, 2
142, 1.0, 2
143, 1.0, 2
144, 1.0, 2
145, 1.0, 2
146, 1.0, 2
147, 1.0, 2
148, 1.0, 2
149, 1.0, 2
150, 1.0, 2
151, 1.0, 2
152, 1.0, 2
153, 1.0, 2
154, 1.0, 2
155, 1.0, 2
156, 1.0, 2
157, 1.0, 2
158, 1.0, 2
159, 1.0, 2
160, 1.0, 2
161, 1.0, 2
162, 1.0, 2
163, 1.0, 2
164, 1.0, 2
165, 1.0, 2
166, 1.0, 2
167, 1.0, 2
168, 1.0, 2
169, 1.0, 2
170, 1.0, 2
171, 1.0, 2
172, 1.0, 2
173, 1.0, 2
174, 1.0, 2
175, 1.0, 2
176, 1.0, 2
177, 1.0, 2
178, 1.0, 2
179, 1.0, 2
180, 1.0, 2
181, 1.0, 2
182, 1.0, 2
183, 1.0, 2
184, 1.0, 2
185, 1.0, 2
186, 1.0, 2
187, 1.0, 2
188, 1.0, 2
189, 1.0, 2
190, 1.0, 2
191, 1.0, 2
192, 1.0, 2
193, 1.0, 2
194, 1.0, 2
195, 1.0, 2
196, 1.0, 2
197, 1.0, 2
198, 1.0, 2
199, 1.0, 2
200, 1.0, 2
201, 1.0, 2
202, 1.0, 2
203, 1.0, 2
204, 1.0, 2
205, 1.0, 2
206, 1.0, 2
207, 1.0, 2
208, 1.0, 2
209, 1.0, 2
210, 1.0, 2
211, 1.0, 2
212, 1.0, 2
213, 1.0, 2
214, 1.0, 2
215, 1.0, 2
216, 1.0, 2
217, 1.0, 2
218, 1.0, 2
219, 1.0, 2
220, 1.0, 2
221, 1.0, 2
222, 1.0, 2
223, 1.0, 2
224, 1.0, 2
225, 1.0, 2
226, 1.0, 2
227, 1.0, 2
228, 1.0, 2
229, 1.0, 2
230, 1.0, 2
231, 1.0, 2
232, 1.0, 2
233, 1.0, 2
234, 1.0, 2
235, 1.0, 2
236, 1.0, 2
237, 1.0, 2
238, 1.0, 2
239, 1.0, 2
240, 1.0, 2
241, 1.0, 2
242, 1.0, 2
243, 1.0, 2
244, 1.0, 2
245, 1.0, 2
246, 1.0, 2
247, 1.0, 2
248, 1.0, 2
249, 1.0, 2
250, 1.0, 2
251, 1.0, 2
252, 1.0, 2
253, 1.0, 2
254, 1.0, 2
0, 1.0, 3
1, 1.0, 3
2, 1.0, 3
3, 1.0, 3
4, 1.0, 3
5, 1.0, 3
6, 1.0, 3
7, 1.0, 3
8, 0.999999999992, 3
9, 0.999999993874, 3
10, 0.999998297448, 3
11, 0.999825925743, 3
12, 0.993452519467, 3
13, 0.909401835512, 3
14, 0.538820387356, 3
15, 0.136372785095, 3
16, 0.405039604862, 3
17, 0.849215981837, 3
18, 0.985941852813, 3
19, 0.999517823125, 3
20, 0.999993915986, 3
21, 0.999999971759, 3
22, 0.999999999952, 3
23, 1.0, 3
24, 1.0, 3
25, 1.0, 3
26, 1.0, 3
27, 1.0, 3
28, 1.0, 3
29, 1.0, 3
30, 1.0, 3
31, 1.0, 3
32, 1.0, 3
33, 1.0, 3
34, 1.0, 3
35, 1.0, 3
36, 1.0, 3
37, 1.0, 3
38, 1.0, 3
39, 1.0, 3
40, 1.0, 3
41, 1.0, 3
42, 1.0, 3
43, 1.0, 3
44, 1.0, 3
45, 1.0, 3
46, 1.0, 3
47, 1.0, 3
48, 1.0, 3
49, 1.0, 3
50, 1.0, 3
51, 1.0, 3
52, 1.0, 3
53, 1.0, 3
54, 1.0, 3
55, 1.0, 3
56, 1.0, 3
57, 1.0, 3
58, 1.0, 3
59, 1.0, 3
60, 1.0, 3
61, 1.0, 3
62, 1.0, 3
63, 1.0, 3
64, 1.0, 3
65, 1.0, 3
66, 1.0, 3
67, 0.999999999999, 3
68, 0.999999998968, 3
69, 0.999999612896, 3
70, 0.999946560475, 3
71, 0.997286045597, 3
72, 0.949295322319, 3
73, 0.651503016013, 3
74, 0.118838447187, 3
75, 0.180370514592, 3
76, 0.719530832629, 3
77, 0.964693213193, 3
78, 0.99836492837, 3
79, 0.999972143832, 3
80, 0.999999807222, 3
81, 0.999996044273, 3
82, 0.99968362112, 3
83, 0.990690242615, 3
84, 0.899219905579, 3
85, 0.598656090682, 3
86, 0.412017892629, 3
87, 0.683103777452, 3
88, 0.937168774236, 3
89, 0.99541710908, 3
90, 0.99987702721, 3
91, 0.999998786097, 3
92, 0.999999995592, 3
93, 0.999999999994, 3
94, 1.0, 3
95, 1.0, 3
96, 1.0, 3
97, 1.0, 3
98, 1.0, 3
99, 0.999999999979, 3
100, 0.999999985727, 3
101, 0.99999644314, 3
102, 0.99967243204, 3
103, 0.988853356444, 3
104, 0.861848277428, 3
105, 0.409631725116, 3
106, 0.0927132238462, 3
107, 0.371674128499, 3
108, 0.829112508909, 3
109, 0.984103629506, 3
110, 0.999466255326, 3
111, 0.999993333983, 3
112, 0.999999968923, 3
113, 0.999999999946, 3
114, 1.0, 3
115, 0.999999999697, 3
116, 0.999999861337, 3
117, 0.999976279544, 3
118, 0.998479825132, 3
119, 0.963696972351, 3
120, 0.695495693219, 3
121, 0.184092097022, 3
122, 0.0391125295004, 3
123, 0.399914104064, 3
124, 0.874906580558, 3
125, 0.990135149686, 3
126, 0.982924099568, 3
127, 0.911321557123, 3
128, 0.828406414545, 3
129, 0.877848487587, 3
130, 0.968010888216, 3
131, 0.996918153294, 3
132, 0.999890774158, 3
133, 0.999998575884, 3
134, 0.999999993167, 3
135, 0.999999998315, 3
136, 0.999999462245, 3
137, 0.999936401328, 3
138, 0.997232947261, 3
139, 0.955711359773, 3
140, 0.739220904602, 3
141, 0.435116719609, 3
142, 0.549857327869, 3
143, 0.868038523279, 3
144, 0.985768533094, 3
145, 0.999435378144, 3
146, 0.999991759165, 3
147, 0.999999955752, 3
148, 0.999999999913, 3
149, 1.0, 3
150, 1.0, 3
151, 1.0, 3
152, 1.0, 3
153, 1.0, 3
154, 1.0, 3
155, 1.0, 3
156, 1.0, 3
157, 1.0, 3
158, 1.0, 3
159, 1.0, 3
160, 1.0, 3
161, 1.0, 3
162, 1.0, 3
163, 1.0, 3
164, 1.0, 3
165, 1.0, 3
166, 1.0, 3
167, 1.0, 3
168, 1.0, 3
169, 1.0, 3
170, 1.0, 3
171, 1.0, 3
172, 1.0, 3
173, 1.0, 3
174, 1.0, 3
175, 1.0, 3
176, 1.0, 3
177, 1.0, 3
178, 1.0, 3
179, 1.0, 3
180, 1.0, 3
181, 1.0, 3
182, 1.0, 3
183, 1.0, 3
184, 1.0, 3
185, 1.0, 3
186, 1.0, 3
187, 1.0, 3
188, 1.0, 3
189, 1.0, 3
190, 1.0, 3
191, 1.0, 3
192, 1.0, 3
193, 1.0, 3
194, 1.0, 3
195, 1.0, 3
196, 1.0, 3
197, 1.0, 3
198, 1.0, 3
199, 1.0, 3
200, 1.0, 3
201, 1.0, 3
202, 1.0, 3
203, 1.0, 3
204, 1.0, 3
205, 1.0, 3
206, 1.0, 3
207, 1.0, 3
208, 1.0, 3
209, 0.999999999965, 3
210, 0.999999985174, 3
211, 0.999997675789, 3
212, 0.999865948235, 3
213, 0.997153599603, 3
214, 0.977657175719, 3
215, 0.933478402818, 3
216, 0.912689956589, 3
217, 0.918785091792, 3
218, 0.941641020111, 3
219, 0.980250293359, 3
220, 0.997429805198, 3
221, 0.999876078095, 3
222, 0.999997799601, 3
223, 0.999999985306, 3
224, 0.999999909737, 3
225, 0.999990580548, 3
226, 0.999638248004, 3
227, 0.994889048282, 3
228, 0.97343570577, 3
229, 0.949205355061, 3
230, 0.964083120621, 3
231, 0.984412332635, 3
232, 0.922250620299, 3
233, 0.659219240869, 3
234, 0.436396628602, 3
235, 0.545561769071, 3
236, 0.440163784148, 3
237, 0.448054937648, 3
238, 0.788553081136, 3
239, 0.970093489327, 3
240, 0.99844307368, 3
241, 0.999970180604, 3
242, 0.999999789885, 3
243, 0.999999992558, 3
244, 0.999998228259, 3
245, 0.99983170652, 3
246, 0.994050978814, 3
247, 0.921050037972, 3
248, 0.612307651762, 3
249, 0.297166738667, 3
250, 0.373407133328, 3
251, 0.713680265732, 3
252, 0.933364534194, 3
253, 0.87891231062, 3
254, 0.702514490843, 3
0, 1.0, 4
1, 1.0, 4
2, 1.0, 4
3, 1.0, 4
4, 1.0, 4
5, 1.0, 4
6, 1.0, 4
7, 1.0, 4
8, 1.0, 4
9, 1.0, 4
10, 1.0, 4
11, 1.0, 4
12, 1.0, 4
13, 1.0, 4
14, 0.999999999993, 4
15, 0.99999999536, 4
16, 0.999998929339, 4
17, 0.999909124565, 4
18, 0.99716243091, 4
19, 0.967404917976, 4
20, 0.862256344105, 4
21, 0.785654635723, 4
22, 0.870052219732, 4
23, 0.878662744961, 4
24, 0.583810880063, 4
25, 0.354057183043, 4
26, 0.630175781854, 4
27, 0.92210406592, 4
28, 0.993964125988, 4
29, 0.999827943505, 4
30, 0.999998195705, 4
31, 0.999999993039, 4
32, 0.99999999999, 4
33, 1.0, 4
34, 1.0, 4
35, 1.0, 4
36, 1.0, 4
37, 1.0, 4
38, 1.0, 4
39, 1.0, 4
40, 1.0, 4
41, 1.0, 4
42, 1.0, 4
43, 1.0, 4
44, 1.0, 4
45, 0.999999999999, 4
46, 0.999999998894, 4
47, 0.999999587507, 4
48, 0.999943401945, 4
49, 0.997143117673, 4
50, 0.94694959327, 4
51, 0.637597986867, 4
52, 0.0892524676944, 4
53, 0.158002265537, 4
54, 0.713628785848, 4
55, 0.964169463023, 4
56, 0.998350764058, 4
57, 0.999972073418, 4
58, 0.999999826036, 4
59, 0.999999999601, 4
60, 1.0, 4
61, 1.0, 4
62, 1.0, 4
63, 1.0, 4
64, 1.0, 4
65, 1.0, 4
66, 1.0, 4
67, 1.0, 4
68, 1.0, 4
69, 1.0, 4
70, 1.0, 4
71, 1.0, 4
72, 1.0, 4
73, 1.0, 4
74, 1.0, 4
75, 1.0, 4
76, 0.999999999991, 4
77, 0.999999993922, 4
78, 0.999998403001, 4
79, 0.999845631263, 4
80, 0.994510665737, 4
81, 0.928189901556, 4
82, 0.654413407467, 4
83, 0.388165775998, 4
84, 0.601511108707, 4
85, 0.904514114891, 4
86, 0.991258851204, 4
87, 0.995037387589, 4
88, 0.973020293465, 4
89, 0.903597139905, 4
90, 0.636455929041, 4
91, 0.1767614234, 4
92, 0.246724414318, 4
93, 0.743580460926, 4
94, 0.968238860939, 4
95, 0.998556935108, 4
96, 0.999975855957, 4
97, 0.999999851239, 4
98, 0.999999999663, 4
99, 1.0, 4
100, 1.0, 4
101, 1.0, 4
102, 1.0, 4
103, 1.0, 4
104, 1.0, 4
105, 1.0, 4
106, 1.0, 4
107, 1.0, 4
108, 1.0, 4
109, 1.0, 4
110, 1.0, 4
111, 1.0, 4
112, 1.0, 4
113, 1.0, 4
114, 1.0, 4
115, 1.0, 4
116, 1.0, 4
117, 1.0, 4
118, 1.0, 4
119, 1.0, 4
120, 1.0, 4
121, 1.0, 4
122, 0.999999999998, 4
123, 0.999999998664, 4
124, 0.999999726844, 4
125, 0.999979461862, 4
126, 0.99943191037, 4
127, 0.994219330067, 4
128, 0.978360610639, 4
129, 0.970199925614, 4
130, 0.984902841552, 4
131, 0.997186294781, 4
132, 0.999807084334, 4
133, 0.999995134114, 4
134, 0.999999954665, 4
135, 0.999999915688, 4
136, 0.99998590526, 4
137, 0.999131587216, 4
138, 0.98031656564, 4
139, 0.835872610209, 4
140, 0.496537918218, 4
141, 0.43185656867, 4
142, 0.764139762931, 4
143, 0.963978859645, 4
144, 0.997968736098, 4
145, 0.999445505199, 4
146, 0.987093457683, 4
147, 0.880476928507, 4
148, 0.592798230068, 4
149, 0.489644158646, 4
150, 0.764689102163, 4
151, 0.96008680352, 4
152, 0.997509442934, 4
153, 0.999942828182, 4
154, 0.999999517184, 4
155, 0.999999992086, 4
156, 0.999998420502, 4
157, 0.999856917261, 4
158, 0.995231723722, 4
159, 0.941542384622, 4
160, 0.736350896884, 4
161, 0.562561484401, 4
162, 0.732998772405, 4
163, 0.94004643463, 4
164, 0.995047525018, 4
165, 0.999849500491, 4
166, 0.999998317507, 4
167, 0.99999999308, 4
168, 0.99999999999, 4
169, 1.0, 4
170, 1.0, 4
171, 1.0, 4
172, 1.0, 4
173, 1.0, 4
174, 1.0, 4
175, 1.0, 4
176, 1.0, 4
177, 1.0, 4
178, 1.0, 4
179, 1.0, 4
180, 1.0, 4
181, 1.0, 4
182, 1.0, 4
183, 1.0, 4
184, 1.0, 4
185, 1.0, 4
186, 1.0, 4
187, 1.0, 4
188, 1.0, 4
189, 1.0, 4
190, 1.0, 4
191, 1.0, 4
192, 1.0, 4
193, 1.0, 4
194, 1.0, 4
195, 1.0, 4
196, 1.0, 4
197, 1.0, 4
198, 1.0, 4
199, 1.0, 4
200, 1.0, 4
201, 1.0, 4
202, 1.0, 4
203, 1.0, 4
204, 1.0, 4
205, 1.0, 4
206, 1.0, 4
207, 1.0, 4
208, 1.0, 4
209, 1.0, 4
210, 1.0, 4
211, 1.0, 4
212, 1.0, 4
213, 1.0, 4
214, 1.0, 4
215, 1.0, 4
216, 1.0, 4
217, 1.0, 4
218, 1.0, 4
219, 1.0, 4
220, 1.0, 4
221, 0.999999999966, 4
222, 0.999999982184, 4
223, 0.999996596826, 4
224, 0.999760850192, 4
225, 0.993817538578, 4
226, 0.941202574323, 4
227, 0.794287478916, 4
228, 0.735230070617, 4
229, 0.874633324114, 4
230, 0.97816259243, 4
231, 0.99860065253, 4
232, 0.999967012031, 4
233, 0.999999713918, 4
234, 0.999999999045, 4
235, 0.99999997611, 4
236, 0.999994964664, 4
237, 0.99960761898, 4
238, 0.988696267252, 4
239, 0.881000356573, 4
240, 0.556894212534, 4
241, 0.384575634932, 4
242, 0.64252539282, 4
243, 0.921788856784, 4
244, 0.993917997707, 4
245, 0.999825949946, 4
246, 0.999998140314, 4
247, 0.999999992571, 4
248, 0.999999999989, 4
249, 1.0, 4
250, 1.0, 4
251, 1.0, 4
252, 1.0, 4
253, 1.0, 4
254, 1.0, 4
0, 1.0, 5
1, 1.0, 5
2, 1.0, 5
3, 1.0, 5
4, 1.0, 5
5, 1.0, 5
6, 0.99999999998, 5
7, 0.999999986844, 5
8, 0.999996807892, 5
9, 0.99971507141, 5
10, 0.990643788346, 5
11, 0.886976288368, 5
12, 0.497721474475, 5
13, 0.178844938277, 5
14, 0.506131580534, 5
15, 0.890729518755, 5
16, 0.991105941663, 5
17, 0.999733680719, 5
18, 0.999997066333, 5
19, 0.999999988112, 5
20, 0.999999999982, 5
21, 1.0, 5
22, 1.0, 5
23, 1.0, 5
24, 1.0, 5
25, 1.0, 5
26, 1.0, 5
27, 1.0, 5
28, 1.0, 5
29, 1.0, 5
30, 1.0, 5
31, 1.0, 5
32, 1.0, 5
33, 1.0, 5
34, 1.0, 5
35, 1.0, 5
36, 1.0, 5
37, 1.0, 5
38, 1.0, 5
39, 1.0, 5
40, 1.0, 5
41, 1.0, 5
42, 1.0, 5
43, 1.0, 5
44, 1.0, 5
45, 1.0, 5
46, 1.0, 5
47, 1.0, 5
48, 1.0, 5
49, 1.0, 5
50, 1.0, 5
51, 1.0, 5
52, 1.0, 5
53, 1.0, 5
54, 1.0, 5
55, 1.0, 5
56, 1.0, 5
57, 1.0, 5
58, 1.0, 5
59, 1.0, 5
60, 1.0, 5
61, 1.0, 5
62, 1.0, 5
63, 1.0, 5
64, 1.0, 5
65, 1.0, 5
66, 1.0, 5
67, 1.0, 5
68, 0.999999999881, 5
69, 0.999999945722, 5
70, 0.999990918129, 5
71, 0.999440970671, 5
72, 0.987341000509, 5
73, 0.894544389684, 5
74, 0.676819227542, 5
75, 0.635643217837, 5
76, 0.848882862214, 5
77, 0.976942824843, 5
78, 0.998705792249, 5
79, 0.999973275634, 5
80, 0.999999796991, 5
81, 0.999999999433, 5
82, 0.999999999999, 5
83, 1.0, 5
84, 1.0, 5
85, 1.0, 5
86, 1.0, 5
87, 1.0, 5
88, 1.0, 5
89, 1.0, 5
90, 1.0, 5
91, 1.0, 5
92, 1.0, 5
